Step,Temp,Setpoint,Power,Mode
227,23.735989,23.736277,756.07544,LSTM_AI
228,23.735918,23.736277,546.85815,LSTM_AI
229,23.736004,23.736277,399.76544,LSTM_AI
230,23.736052,23.736277,278.9707,LSTM_AI
231,23.736088,23.736277,178.32741,LSTM_AI
232,23.736122,23.736277,234.15967,LSTM_AI
233,23.736177,23.736277,307.26688,LSTM_AI
234,23.73622,23.736277,357.1539,LSTM_AI
235,23.73606,23.736277,286.38763,LSTM_AI
236,23.735924,23.736277,298.1331,LSTM_AI
237,23.735842,23.736277,304.3933,LSTM_AI
238,23.735786,23.736277,309.8426,LSTM_AI
239,23.735855,23.736277,150.74881,LSTM_AI
240,23.7359,23.736277,139.89583,LSTM_AI
241,23.735928,23.736277,130.24718,LSTM_AI
242,23.735935,23.736277,122.01714,LSTM_AI
243,23.735865,23.736277,239.50195,LSTM_AI
244,23.735792,23.736277,249.79875,LSTM_AI
245,23.735744,23.736277,250.35503,LSTM_AI
246,23.73573,23.736277,252.72018,LSTM_AI
247,23.735723,23.736277,306.01352,LSTM_AI
248,23.735699,23.736277,315.06955,LSTM_AI
249,23.735672,23.736277,329.5676,LSTM_AI
250,23.735662,23.736277,400.30368,LSTM_AI
251,23.73567,23.736277,355.34708,LSTM_AI
252,23.735641,23.736277,373.38037,LSTM_AI
253,23.7356,23.736277,371.7997,LSTM_AI
254,23.735567,23.736277,365.38962,LSTM_AI
255,23.735455,23.736277,227.62427,LSTM_AI
256,23.735355,23.736277,193.22598,LSTM_AI
257,23.735327,23.736277,159.85129,LSTM_AI
258,23.735344,23.736277,129.92793,LSTM_AI
259,23.735502,23.73639,130.07414,LSTM_AI
260,23.735518,23.736343,129.83098,LSTM_AI
261,23.735516,23.736317,129.7257,LSTM_AI
262,23.735516,23.7363,130.00298,LSTM_AI
263,23.736074,23.736288,503.18533,LSTM_AI
264,23.735937,23.736277,1276.6547,LSTM_AI
265,23.735968,23.736277,1387.9215,LSTM_AI
266,23.73599,23.736277,1500.1906,LSTM_AI
267,23.53235,23.736277,2999.3696,LSTM_AI
268,23.359795,23.736277,3379.5828,LSTM_AI
269,23.252628,23.736277,3894.334,LSTM_AI
270,23.25015,23.736277,4311.105,LSTM_AI
271,23.250227,23.736277,5725.4736,LSTM_AI
272,23.25025,23.736277,6046.3267,LSTM_AI
273,23.250275,23.736277,6304.062,LSTM_AI
274,23.250301,23.736277,6531.67,LSTM_AI
275,23.250425,23.736277,7346.356,LSTM_AI
276,23.250437,23.736277,7594.5493,LSTM_AI
277,23.250292,23.736277,8318.171,LSTM_AI
278,23.250273,23.736277,8457.38,LSTM_AI
279,23.250303,23.736277,8716.881,LSTM_AI
280,23.25033,23.736277,8969.982,LSTM_AI
281,23.250338,23.736277,9281.636,LSTM_AI
282,23.250328,23.736277,9628.344,LSTM_AI
283,23.250303,23.736277,9740.464,LSTM_AI
284,23.250278,23.736277,9846.346,LSTM_AI
285,23.250261,23.736277,9945.814,LSTM_AI
286,23.250248,23.736277,10039.372,LSTM_AI
287,23.250238,23.736277,10177.096,LSTM_AI
288,23.250229,23.736277,10310.651,LSTM_AI
289,23.250214,23.736277,10441.023,LSTM_AI
290,23.250196,23.736277,10568.665,LSTM_AI
291,23.250177,23.736277,10698.406,LSTM_AI
292,23.25016,23.736277,10825.819,LSTM_AI
293,23.25014,23.736277,10951.296,LSTM_AI
294,23.250118,23.736277,11075.075,LSTM_AI
295,23.2501,23.736277,11223.747,LSTM_AI
296,23.250076,23.736277,11372.188,LSTM_AI
297,23.25005,23.736277,11519.623,LSTM_AI
298,23.25002,23.736277,11666.83,LSTM_AI
299,23.249989,23.736277,11651.494,LSTM_AI
300,23.249971,23.736277,11632.043,LSTM_AI
301,23.24997,23.736277,11608.659,LSTM_AI
302,23.249979,23.736277,11581.49,LSTM_AI
303,23.249992,23.736277,11707.325,LSTM_AI
304,23.250002,23.736277,11835.759,LSTM_AI
305,23.250002,23.736277,11965.609,LSTM_AI
306,23.249996,23.736277,12096.762,LSTM_AI
307,23.249989,23.736277,12258.734,LSTM_AI
308,23.249973,23.736277,12420.905,LSTM_AI
309,23.249952,23.736277,12583.516,LSTM_AI
310,23.249926,23.736277,12746.37,LSTM_AI
311,23.251463,23.736277,13533.956,LSTM_AI
312,23.251373,23.736277,13550.851,LSTM_AI
313,23.251228,23.736277,13584.088,LSTM_AI
314,23.251112,23.736277,13605.316,LSTM_AI
315,23.251034,23.736277,13668.8,LSTM_AI
316,23.250984,23.736277,13567.582,LSTM_AI
317,23.250946,23.736277,13296.215,LSTM_AI
318,23.250908,23.736277,12936.26,LSTM_AI
319,23.354721,23.736277,6183.075,LSTM_AI
320,23.590551,23.736277,5493.296,LSTM_AI
321,23.73208,23.736277,5507.9634,LSTM_AI
322,23.735659,23.736277,5598.4204,LSTM_AI
323,23.735603,23.736277,2737.0366,LSTM_AI
324,23.735233,23.736277,1673.4604,LSTM_AI
325,23.734869,23.736277,1453.3771,LSTM_AI
326,23.735315,23.736277,1324.8628,LSTM_AI
327,23.735428,23.736277,1272.6997,LSTM_AI
328,23.735065,23.736277,1260.181,LSTM_AI
329,23.735033,23.736277,1275.9043,LSTM_AI
330,23.735023,23.736277,1291.7708,LSTM_AI
331,23.73548,23.736277,1299.6556,LSTM_AI
332,23.735493,23.736277,1318.579,LSTM_AI
333,23.735193,23.736277,1236.5121,LSTM_AI
334,23.735184,23.736277,1941.635,LSTM_AI
335,23.735462,23.736277,3435.446,LSTM_AI
336,23.735596,23.736277,4060.023,LSTM_AI
337,23.735706,23.736277,4209.9185,LSTM_AI
338,23.735765,23.736277,3532.6577,LSTM_AI
339,23.735645,23.736277,1350.8584,LSTM_AI
340,23.735542,23.736277,1256.6575,LSTM_AI
341,23.735424,23.736277,1302.208,LSTM_AI
342,23.73533,23.736277,1335.9646,LSTM_AI
343,23.73518,23.736277,1362.0155,LSTM_AI
344,23.735062,23.736277,1374.9615,LSTM_AI
345,23.734974,23.736277,1389.4957,LSTM_AI
346,23.734926,23.736277,1403.7223,LSTM_AI
347,23.734997,23.736277,1398.6575,LSTM_AI
348,23.734999,23.736277,1301.3798,LSTM_AI
349,23.735023,23.736277,1208.7864,LSTM_AI
350,23.73509,23.736277,2053.7295,LSTM_AI
351,23.735313,23.736277,3662.6912,LSTM_AI
352,23.735443,23.736277,3226.9448,LSTM_AI
353,23.735544,23.736277,2901.9875,LSTM_AI
354,23.735626,23.736277,3003.982,LSTM_AI
355,23.735682,23.736277,3170.84,LSTM_AI
356,23.735712,23.736277,3394.7988,LSTM_AI
357,23.735733,23.736277,3863.8984,LSTM_AI
358,23.735752,23.736277,4114.437,LSTM_AI
359,23.61722,23.736277,5343.822,LSTM_AI
360,23.54024,23.736277,5681.851,LSTM_AI
361,23.442741,23.736277,5897.8115,LSTM_AI
362,23.360365,23.736277,6052.171,LSTM_AI
363,23.250116,23.736277,7905.5415,LSTM_AI
364,23.250015,23.736277,8574.769,LSTM_AI
365,23.249987,23.736277,8933.297,LSTM_AI
366,23.249958,23.736277,9304.3545,LSTM_AI
367,23.249931,23.736277,10740.785,LSTM_AI
368,23.249949,23.736277,11021.415,LSTM_AI
369,23.249975,23.736277,11256.258,LSTM_AI
370,23.249998,23.736277,11460.133,LSTM_AI
371,23.250006,23.736277,12136.864,LSTM_AI
372,23.249971,23.736277,12409.584,LSTM_AI
373,23.249914,23.736277,12624.793,LSTM_AI
374,23.249874,23.736277,12808.162,LSTM_AI
375,23.249859,23.736277,12969.845,LSTM_AI
376,23.249859,23.736277,13116.303,LSTM_AI
377,23.249863,23.736277,13251.654,LSTM_AI
378,23.249866,23.736277,13378.763,LSTM_AI
379,23.249868,23.736277,13440.893,LSTM_AI
380,23.249872,23.736277,13498.736,LSTM_AI
381,23.249878,23.736277,13551.709,LSTM_AI
382,23.249884,23.736277,13600.429,LSTM_AI
383,23.249905,23.736277,12888.471,LSTM_AI
384,23.24991,23.736277,12883.369,LSTM_AI
385,23.249914,23.736277,12885.303,LSTM_AI
386,23.249916,23.736277,12889.033,LSTM_AI
387,23.249918,23.736277,12965.249,LSTM_AI
388,23.249918,23.736277,13046.6875,LSTM_AI
389,23.249918,23.736277,13128.575,LSTM_AI
390,23.249918,23.736277,13211.086,LSTM_AI
391,23.249918,23.736277,13216.487,LSTM_AI
392,23.24992,23.736277,13220.325,LSTM_AI
393,23.249924,23.736277,13222.576,LSTM_AI
394,23.249931,23.736277,13223.18,LSTM_AI
395,23.249937,23.736277,13250.877,LSTM_AI
396,23.24994,23.736277,13276.931,LSTM_AI
397,23.24994,23.736277,13299.765,LSTM_AI
398,23.24994,23.736277,13322.311,LSTM_AI
399,23.24994,23.736277,13346.078,LSTM_AI
400,23.24994,23.736277,13370.133,LSTM_AI
401,23.249943,23.736277,13393.535,LSTM_AI
402,23.249945,23.736277,13416.249,LSTM_AI
403,23.249949,23.736277,13461.539,LSTM_AI
404,23.249949,23.736277,13505.973,LSTM_AI
405,23.249949,23.736277,13549.592,LSTM_AI
406,23.249945,23.736277,13592.29,LSTM_AI
407,23.249943,23.736277,13554.605,LSTM_AI
408,23.249943,23.736277,13512.101,LSTM_AI
409,23.249945,23.736277,13467.134,LSTM_AI
410,23.249949,23.736277,13420.081,LSTM_AI
411,23.249952,23.736277,13379.48,LSTM_AI
412,23.249956,23.736277,13012.658,LSTM_AI
