Step,Temp,Setpoint,Power,Mode
534,23.250032,23.5,8886.338,LSTM_AI
535,23.250034,23.5,9053.519,LSTM_AI
536,23.250036,23.5,9186.322,LSTM_AI
537,23.250038,23.5,9309.903,LSTM_AI
538,23.250042,23.5,9347.061,LSTM_AI
539,23.250044,23.5,9356.751,LSTM_AI
540,23.25005,23.5,9368.436,LSTM_AI
541,23.250051,23.5,9353.248,LSTM_AI
542,23.250051,23.5,9290.529,LSTM_AI
543,23.250048,23.5,9269.673,LSTM_AI
544,23.250042,23.5,9205.155,LSTM_AI
545,23.25004,23.5,9153.405,LSTM_AI
546,23.25004,23.5,9630.818,LSTM_AI
547,23.25004,23.5,9743.325,LSTM_AI
548,23.250044,23.5,9861.165,LSTM_AI
549,23.250046,23.5,9961.577,LSTM_AI
550,23.250048,23.5,10048.362,LSTM_AI
551,23.25005,23.5,10128.204,LSTM_AI
552,23.25005,23.5,10147.441,LSTM_AI
553,23.25005,23.5,10158.874,LSTM_AI
554,23.25005,23.5,10165.289,LSTM_AI
555,23.250051,23.5,10167.721,LSTM_AI
556,23.250053,23.5,10276.189,LSTM_AI
557,23.250057,23.5,10384.897,LSTM_AI
558,23.25006,23.5,10492.294,LSTM_AI
559,23.250065,23.5,10598.263,LSTM_AI
560,23.250067,23.5,10518.553,LSTM_AI
561,23.250069,23.5,10433.207,LSTM_AI
562,23.250069,23.5,10344.464,LSTM_AI
563,23.250069,23.5,10252.875,LSTM_AI
564,23.250069,23.5,10300.745,LSTM_AI
565,23.250069,23.5,10355.346,LSTM_AI
566,23.250069,23.5,10411.348,LSTM_AI
567,23.250069,23.5,10469.089,LSTM_AI
568,23.250069,23.5,10357.765,LSTM_AI
569,23.250069,23.5,10238.951,LSTM_AI
