Step,Temp,Setpoint,Power
388,23.250149,27.499708,1457.4708
389,23.250122,27.4997,1511.4615
390,23.250126,27.49977,1560.1038
391,23.25013,27.499746,1605.5894
392,23.250134,27.499739,1645.948
393,23.250135,27.499731,1682.4941
394,23.25014,27.49973,1717.7275
395,23.25014,27.49972,1751.2395
396,23.250141,27.499722,1784.0275
397,23.250141,27.499718,1818.6716
398,23.250143,27.499718,1856.9541
399,23.250143,27.499714,1891.5667
400,23.250143,27.499714,1923.962
401,23.250143,27.499714,1953.466
402,23.250143,27.499714,1982.7986
403,23.250141,27.499714,2011.1547
404,23.250141,27.499718,2037.561
405,23.250141,27.499718,2062.843
406,23.25014,27.499718,2087.174
407,23.25014,27.499722,2111.109
408,23.250137,27.499722,2134.3506
409,23.250137,27.499725,2156.8083
410,23.250135,27.499725,2178.5383
411,23.250134,27.49973,2199.5955
412,23.250134,27.499733,2220.5576
413,23.250132,27.499733,2185.0867
414,23.25013,27.499737,1937.3398
415,23.250126,27.49974,1714.7289
416,23.250122,27.49975,1523.5763
417,23.250116,27.499758,1304.4165
418,23.250076,27.499771,1169.8761
419,23.250055,27.499866,1100.4213
420,23.25005,27.4999,1063.1068
421,23.25004,27.499905,1013.27216
422,23.25003,27.499924,951.81354
423,23.250021,27.499943,948.6697
424,23.250004,27.499962,902.81464
425,23.249987,27.5,848.93854
426,23.249971,27.500034,822.51685
427,23.251451,27.500065,769.95715
428,23.31567,27.496357,802.24176
429,23.422714,27.336552,841.3623
430,23.547731,27.10105,916.7385
431,23.680637,26.84203,1000.5028
432,23.779224,26.572273,1358.969
433,23.89728,26.392258,1542.0443
434,23.998095,26.146412,1783.7354
435,24.09642,25.953403,1944.4487
436,24.188791,25.757996,2121.9985
437,24.27298,25.576233,2266.9255
438,24.345114,25.411945,2388.4878
439,24.401482,25.273705,2472.9324
440,24.440468,25.168854,2497.175
441,24.465881,25.099571,2520.899
442,24.482534,25.05553,2507.9946
443,24.493803,25.026604,2487.2773
444,24.501223,25.00676,2461.2039
445,24.50557,24.993723,2438.9126
446,24.507212,24.986008,2371.1218
447,24.505793,24.983355,2284.9153
448,24.500763,24.987144,2191.3838
449,24.488869,24.998934,1792.6663
450,24.472982,25.027267,1651.8633
451,24.451097,25.061977,1492.0813
452,24.415941,25.108747,1291.3612
453,24.36964,25.185696,1151.2506
454,24.315489,25.28387,1132.7279
455,24.259233,25.3961,967.19745
456,24.196623,25.50966,804.5355
457,24.126747,25.63806,755.3673
458,24.052223,25.781445,750.61273
459,23.977135,25.932816,742.56964
460,23.901928,26.083275,733.9353
461,23.824284,26.233747,724.48083
462,23.743593,26.390255,714.8527
463,23.660952,26.553158,705.11176
464,23.578386,26.719418,693.5878
465,23.496805,26.88451,682.0019
466,23.416449,27.04718,670.3846
467,23.33743,27.207281,658.77997
468,23.259878,27.36465,646.62177
469,23.250368,27.51902,768.7761
470,23.249954,27.504019,771.43677
471,23.249973,27.500298,812.39026
472,23.250002,27.500044,843.6876
473,23.250025,27.49998,873.61957
474,23.250046,27.499939,987.1024
475,23.250061,27.499897,1232.8779
476,23.250074,27.49987,1361.4554
477,23.250084,27.499844,1484.1917
478,23.250093,27.499828,1590.3605
479,23.2501,27.49981,1673.8855
480,23.250086,27.499798,1756.5098
481,23.25009,27.499836,1822.5304
482,23.250095,27.499819,1880.4897
483,23.250097,27.499805,1936.0151
484,23.250101,27.499805,1998.8604
485,23.250103,27.499796,2053.3591
486,23.250103,27.499794,2103.477
487,23.250105,27.499794,2149.9714
488,23.250105,27.49979,2186.8813
489,23.250105,27.49979,2220.928
490,23.250107,27.49979,2251.8064
491,23.250107,27.499786,2281.0435
492,23.250105,27.499786,2311.3047
493,23.250105,27.49979,2338.474
494,23.250105,27.49979,2365.498
495,23.250105,27.49979,2391.5022
496,23.250103,27.49979,2416.994
497,23.250103,27.499794,2441.6606
498,23.250103,27.499794,2465.5095
499,23.250101,27.499794,2488.5972
500,23.250101,27.499798,2505.1611
501,23.2501,27.499798,2520.0923
502,23.2501,27.499802,2533.7551
503,23.2501,27.499802,2546.2834
504,23.250097,27.499802,2565.337
505,23.250097,27.499805,2584.9207
506,23.250095,27.499805,2604.4717
507,23.250093,27.49981,2622.0066
508,23.250093,27.499813,2638.5002
509,23.250092,27.499813,2575.3098
510,23.250092,27.499817,2161.8328
511,23.250061,27.499817,1939.823
512,23.25006,27.499893,1657.3488
513,23.250044,27.499882,1346.8391
514,23.250034,27.49992,1172.8159
515,23.250032,27.499935,1073.6127
516,23.250034,27.499935,1104.7474
517,23.250025,27.499931,1080.4015
518,23.250008,27.499954,1039.8694
519,23.250002,27.499992,1001.04065
520,23.25,27.5,1135.6111
521,23.249998,27.5,1260.1709
522,23.249987,27.500004,1245.0447
523,23.249971,27.500032,1190.1123
524,23.24997,27.500065,1127.0273
525,23.272465,27.500061,1052.1722
526,23.366247,27.443823,1045.3094
527,23.474733,27.220615,1064.4512
528,23.5998,26.99629,1110.9592
529,23.706882,26.737865,1410.9043
530,23.862125,26.532694,1595.2833
531,24.003706,26.198128,1776.7512
532,24.09594,25.921799,2129.1462
533,24.226002,25.762005,2251.821
534,24.313334,25.482965,2542.1804
535,24.379812,25.329666,2620.0327
536,24.438192,25.207136,2737.1116
537,24.48636,25.094425,2826.7188
538,24.52515,25.003195,2881.2852
539,24.556301,24.92779,2928.1172
540,24.572115,24.863678,2926.552
541,24.569994,24.832506,2875.9539
542,24.561365,24.838717,2769.0918
543,24.553219,24.853092,2684.8223
544,24.546206,24.863821,2618.9434
545,24.540234,24.872662,2579.4583
546,24.540281,24.88006,2532.0808
547,24.536327,24.872927,2451.915
548,24.519266,24.879204,2283.6387
549,24.490192,24.917953,2053.6877
550,24.45212,24.983088,1726.1676
551,24.407862,25.06852,1410.2904
552,24.35932,25.169342,1174.7684
553,24.31208,25.282637,963.6241
554,24.259485,25.395256,868.019
555,24.200724,25.507328,782.7315
556,24.138332,25.627934,754.0022
557,24.07345,25.754532,748.38666
558,24.007006,25.88554,739.4364
559,23.938911,26.01921,729.1878
560,23.869947,26.156223,719.9535
561,23.799847,26.294586,710.2033
562,23.728699,26.435356,700.1122
563,23.656797,26.578176,689.832
564,23.584425,26.722355,680.5591
565,23.511915,26.867336,671.2176
566,23.439604,27.012424,661.87823
567,23.367775,27.156948,652.5793
568,23.296978,27.300365,643.52484
569,23.25201,27.441442,684.65454
570,23.25004,27.518463,760.386
571,23.249966,27.500904,773.58655
572,23.249983,27.500107,811.20105
573,23.25,27.500027,838.66095
574,23.250015,27.499992,865.0642
575,23.250027,27.499962,922.25543
576,23.250143,27.49994,1780.1412
577,23.250156,27.499657,1995.1464
578,23.250162,27.49968,2109.382
579,23.250166,27.499672,2240.627
580,23.250135,27.499666,2354.3618
581,23.250135,27.499744,2445.6548
582,23.250137,27.49973,2526.4924
583,23.25014,27.499725,2599.2598
584,23.25014,27.499722,2678.8184
585,23.25014,27.499722,2753.6682
586,23.25014,27.499722,2818.6323
587,23.25014,27.499722,2880.5974
588,23.25014,27.499722,2936.9216
589,23.250137,27.499722,2990.0498
590,23.250137,27.499725,3040.6338
591,23.250135,27.499725,3089.0227
592,23.250135,27.49973,3137.366
593,23.250134,27.49973,3184.3735
594,23.250134,27.499733,3230.0862
595,23.250132,27.499733,3274.654
596,23.25013,27.499737,3316.7207
597,23.25013,27.49974,3357.605
598,23.250128,27.49974,3397.557
599,23.250126,27.499744,3435.2427
600,23.24832,27.499748,3179.44
601,23.24836,27.504265,3254.4668
602,23.248495,27.503262,3292.0957
603,23.248613,27.502941,3334.443
604,23.2487,27.502714,3374.0251
605,23.248756,27.50256,3348.6343
606,23.248802,27.502459,3058.606
607,23.248856,27.502373,2790.3032
608,24.338573,27.502262,408.07108
609,24.77743,24.777994,739.1982
610,24.20198,24.19797,1484.2594
611,25.533564,25.883762,618.618
612,23.500189,23.5,4703.6626
613,25.709543,28.0,563.58307
614,23.499802,23.5,6371.1265
615,25.896238,28.0,747.5095
616,23.499537,23.5,7872.5244
617,26.068064,28.0,952.1148
618,23.499338,23.5,9081.505
619,26.22174,28.0,1079.4819
620,23.499334,23.5,10005.296
621,26.159386,28.0,1123.081
622,23.499392,23.5,10784.414
623,26.246954,28.0,1286.4089
624,23.499512,23.5,10292.015
625,25.920757,28.0,1116.164
626,23.499659,23.5,8498.495
627,25.928919,27.835932,1263.6603
628,23.499544,23.5,9568.415
629,26.362986,27.797451,1426.7059
630,23.501995,23.5,11546.272
631,26.420012,27.92186,1318.1555
632,23.61384,23.5,12143.933
633,26.6272,27.567375,1621.8059
634,23.499245,23.5,10847.761
635,26.640812,27.844812,1451.2535
636,23.499168,23.5,11006.529
637,26.578022,27.737812,1593.098
638,23.499102,23.5,11519.796
639,26.59865,27.641346,1667.6677
640,23.499073,23.5,10888.722
641,26.347557,27.651735,1381.6432
642,23.498997,23.5,10837.467
643,26.35879,27.526386,1534.7725
644,23.499063,23.5,10807.346
645,26.288536,27.53183,1340.5579
646,23.499033,23.5,10457.167
647,26.240274,27.496782,1064.0156
648,23.499723,23.5,4879.949
649,24.896074,27.470856,1076.312
650,23.499863,23.5,3761.0806
651,24.650768,26.858814,1042.9073
652,23.499577,23.5,3014.7058
653,23.9303,26.821842,767.70715
654,24.258642,25.226408,800.5665
655,24.342104,24.64505,962.4328
656,24.149744,24.616356,788.76697
657,23.91961,25.174013,792.8121
658,23.74655,25.711208,788.7349
659,23.63017,26.104136,780.1669
660,23.455286,26.395535,703.1648
661,23.265984,26.879028,690.99536
662,23.250795,27.388245,984.5085
663,23.250084,27.456484,950.8207
664,23.250147,27.500187,1036.6915
665,23.250204,27.499676,1123.4626
666,23.250248,27.499563,1410.1571
667,23.25028,27.499481,1714.2516
668,23.250307,27.499424,1886.9388
669,23.250326,27.499372,2062.167
670,23.25034,27.499338,2198.998
671,23.250349,27.499313,2312.8027
672,23.250355,27.499298,2410.9177
673,23.250359,27.499287,2501.649
674,23.25029,27.49928,2599.6067
675,23.25029,27.499454,2677.693
676,23.250292,27.49942,2756.6702
677,23.250294,27.499416,2842.2876
678,23.250294,27.499413,2914.6448
679,23.250292,27.499413,2981.6707
680,23.250292,27.499416,3046.2698
681,23.25029,27.499416,3106.0645
682,23.250288,27.49942,3164.1406
683,23.250286,27.499424,3219.85
684,23.250284,27.499428,3271.5696
685,23.25028,27.499432,3321.078
686,23.250278,27.499441,3368.722
687,23.250275,27.499443,3414.6797
688,23.250273,27.499453,3461.488
689,23.250269,27.499454,3507.354
690,23.250267,27.499464,3552.2039
691,23.248316,27.499466,3591.0767
692,23.24297,27.504345,3616.9707
693,23.235445,27.516735,3640.172
694,23.226715,27.532871,3656.2256
695,23.217304,27.550934,3662.364
696,23.247719,27.570097,3492.642
697,23.24865,27.489355,3443.6416
698,23.24873,27.502235,3478.6953
699,23.248827,27.5025,3482.5376
700,23.248909,27.502296,3492.4087
701,23.248962,27.50214,3484.0288
702,23.249008,27.502048,3043.9421
703,23.24906,27.50196,2730.3936
704,24.328663,27.501854,407.583
705,24.801054,24.802872,902.78766
706,24.134043,24.131592,1745.5852
707,25.507925,26.06542,780.9648
708,23.499834,23.5,5432.7134
709,25.713305,28.0,848.1491
710,23.499557,23.5,7306.596
711,25.807972,28.0,1261.9054
712,23.499365,23.5,8685.756
713,25.894857,28.0,1604.8206
714,23.499289,23.5,9536.637
715,26.012112,28.0,1700.386
716,23.499329,23.5,11140.45
717,26.007502,28.0,1715.4735
718,23.49936,23.5,10365.46
719,26.119175,28.0,1625.4583
720,23.49942,23.5,10117.899
721,25.885246,28.0,1421.4277
722,23.499487,23.5,10589.045
723,25.938065,27.899532,1340.0691
724,23.49932,23.5,11959.762
725,26.391317,27.882624,1626.6912
726,23.499607,23.5,12826.481
727,26.491362,28.0,1651.0066
728,23.500715,23.5,12864.783
729,26.694456,27.967482,1892.488
730,23.50816,23.5,12984.335
731,26.785328,27.930155,2033.3771
732,23.513597,23.5,13089.176
733,26.731441,27.832104,2117.0107
734,23.528671,23.5,13225.4375
735,26.762436,27.641466,2257.8896
736,23.508753,23.5,13091.737
737,26.541348,27.70846,2036.6797
738,23.505325,23.5,13060.272
739,26.502636,27.606829,2001.1099
740,23.502203,23.5,13005.063
741,26.4531,27.59559,1740.2233
742,23.50068,23.5,12964.437
743,26.351103,27.57478,1271.4637
744,23.49944,23.5,6212.7725
745,24.971008,27.52701,1173.7233
746,23.499857,23.5,4044.8242
747,24.754347,26.888832,1129.3612
748,23.499426,23.5,3743.8865
749,23.968626,26.856201,812.7848
750,24.326414,25.108877,1056.7172
751,24.41985,24.466366,1117.5343
752,24.231272,24.419687,897.1147
753,24.004797,24.964722,820.9951
754,23.829678,25.48614,820.5927
755,23.710836,25.877733,812.7931
756,23.537235,26.166193,733.56714
757,23.352339,26.63705,722.095
758,23.25448,27.127258,835.58966
759,23.25023,27.404009,960.814
760,23.250067,27.49068,977.4023
761,23.250134,27.499949,1042.6246
762,23.250183,27.499699,1085.5485
763,23.250225,27.499609,1179.8589
764,23.25026,27.499529,1492.8564
765,23.250286,27.499464,1693.9576
766,23.250309,27.499414,1825.3835
767,23.250324,27.49937,1970.2739
768,23.250334,27.499344,2077.579
769,23.250341,27.499329,2162.4885
770,23.250345,27.499313,2232.063
771,23.250277,27.499308,2308.1985
772,23.250277,27.499481,2372.1963
773,23.250278,27.499447,2427.167
774,23.25028,27.499443,2476.149
775,23.25028,27.49944,2520.4614
776,23.25028,27.49944,2565.9019
777,23.250278,27.49944,2624.3538
778,23.250277,27.499443,2674.2107
779,23.250275,27.499447,2721.4988
780,23.250273,27.49945,2765.865
781,23.25027,27.499454,2808.3647
782,23.250267,27.499458,2849.3838
783,23.250265,27.499468,2889.1519
784,23.250261,27.49947,2929.288
785,23.25026,27.49948,2968.7544
786,23.250256,27.499481,3006.0715
787,23.250252,27.49949,3043.8083
788,23.25025,27.499498,3079.082
789,23.250246,27.4995,3113.453
790,23.250244,27.49951,3147.1594
791,23.25024,27.499512,3180.2847
792,23.248528,27.499521,2905.9036
793,23.248556,27.503801,2968.869
794,23.248674,27.502872,2996.4314
795,23.248775,27.502592,3027.8845
796,23.248852,27.5024,3058.9634
797,23.2489,27.502258,3041.0906
798,23.248938,27.502178,2869.0857
799,23.248976,27.502106,2669.0325
800,24.328154,27.50203,449.70035
801,24.80407,24.804104,735.4242
802,24.130001,24.123497,1607.1053
803,25.483025,26.077032,495.81073
